strategy_id,symbol,sector,entry_date,exit_date,days_held,ml_score,predicted_return,predicted_mfe,win_probability,allocation,pnl_pct,pnl_dollars,exit_reason,hwm
1,BKNG,Consumer Discretionary,2018-02-08,2018-02-23,10,95.1,0.04404651849555684,0.07345214144939793,0.8374,18649.832030599016,0.05390060710472033,1005.2372688503461,hold_expiry,0.055900607104720335
1,CSGP,Real Estate,2018-02-23,2018-02-27,2,95.0,0.03945599809895059,0.06914248554355425,0.8374,19372.193837196253,-0.032,-619.9102027902801,pct_trail,0.0
1,BA,Industrials,2018-02-08,2018-03-01,14,95.0,0.04033320726236015,0.09363060931157222,0.8374,18649.832030599016,0.0741095091006301,1382.1298965969006,pct_trail,0.1061095091006301
1,AKAM,Information Technology,2018-02-08,2018-03-09,20,95.1,0.04198472024417541,0.08463340303398896,0.8374,18649.832030599016,0.21531477036325808,4015.584300981762,hold_expiry,0.21731477036325808
1,BKR,Energy,2018-02-27,2018-03-15,12,95.1,0.04543529165795647,0.07677443613834066,0.8374,19389.25956161735,0.10837037037037026,2101.221239899715,pct_trail,0.14037037037037026
1,AOS,Industrials,2018-03-01,2018-03-16,11,95.0,0.03824209390964883,0.05879029707048763,0.8374,19280.720345694008,0.055685974537262206,1073.6657022303898,hold_expiry,0.07138286167640917
1,TPL,Energy,2018-03-15,2018-03-23,6,95.2,0.0481610847415781,0.09069129908611515,0.8374,20218.49564039979,-0.026202757058616716,-529.7803293560969,pct_trail,0.005797242941383285
1,DLTR,Consumer Discretionary,2018-03-16,2018-03-23,5,95.1,0.04216077770628593,0.0786485049629038,0.8374,20263.102264111003,-0.032,-648.4192724515522,pct_trail,0.0
1,NEM,Materials,2018-03-09,2018-03-28,13,95.0,0.03789740287590246,0.059827684790771524,0.8374,20368.881982947012,0.025811592364342967,525.7532786612381,pct_trail,0.05781159236434297
1,EQT,Energy,2018-03-23,2018-03-28,3,95.0,0.03779365541193245,0.0800441667633951,0.8374,20162.447348142687,-0.018311358589374133,-369.20180343121626,pct_trail,0.013688641410625868
1,ISRG,Health Care,2018-03-23,2018-03-28,3,95.0,0.03938600309246018,0.08540470535558362,0.8374,20162.447348142687,0.0080105223600149,161.51173531492012,pct_trail,0.0400105223600149
1,ALB,Materials,2018-03-28,2018-04-02,2,95.0,0.03818685038634332,0.0839557530431032,0.8374,20117.301211895232,0.003507175060513597,70.55489709519892,pct_trail,0.035507175060513596
1,CNP,Utilities,2018-03-28,2018-04-12,10,95.0,0.040160086016220634,0.056786728509281445,0.8374,20117.301211895232,-0.015303093852352815,-307.85694850168375,pct_trail,0.016696906147647184
1,APA,Energy,2018-03-28,2018-04-18,14,95.1,0.04230636524228979,0.08090759297982605,0.8374,20117.301211895232,0.14498956948495612,2916.7988419118756,hold_expiry,0.14698956948495612
1,DECK,Consumer Discretionary,2018-04-02,2018-04-19,13,95.1,0.04143793802240744,0.08012458917012878,0.8374,20187.828634777918,0.07702979902979903,1555.0643825849652,pct_trail,0.10902979902979903
1,HST,Real Estate,2018-04-12,2018-05-01,13,92.4,0.03390266325541351,0.05764060723083067,0.8116,19426.4120134428,0.01359966020542114,264.19260239333323,hold_expiry,0.02859469667717396
1,NVDA,Information Technology,2018-05-07,2018-05-15,6,91.8,0.033149698666377445,0.08887531857786461,0.8116,19666.298976852115,0.014036803433253227,276.0519729976622,pct_trail,0.046036803433253226
