strategy_id,symbol,sector,entry_date,exit_date,days_held,ml_score,predicted_return,predicted_mfe,win_probability,allocation,pnl_pct,pnl_dollars,exit_reason,hwm
1,NVDA,Information Technology,2018-07-31,2018-08-17,13,91.6,0.030123691430476333,0.0781402829823215,0.8189,21527.588975741543,0.03566321833391076,767.7431058445609,pct_trail,0.06766321833391076
1,INCY,Health Care,2018-08-03,2018-08-24,15,95.0,0.03466674105307915,0.1283891658450508,0.8452,23035.560593232163,0.10967512690355319,2526.4280313572262,hold_expiry,0.11167512690355319
1,NTAP,Information Technology,2018-08-20,2018-09-05,11,91.0,0.029398637081208906,0.06401850881010752,0.8189,21957.486581679994,0.035377592473808034,776.803012035783,pct_trail,0.06737759247380803
1,AMZN,Consumer Discretionary,2018-08-13,2018-09-06,17,95.0,0.03477781081742297,0.08001874695093777,0.8452,23196.968091680574,0.04357747073093557,1010.8651980616565,pct_trail,0.07557747073093557
1,AXON,Industrials,2018-08-24,2018-09-12,12,94.2,0.033434490077553954,0.1037792870134232,0.8189,22160.847762868983,0.08073836765827605,1789.2306742976002,pct_trail,0.11273836765827605
1,STT,Financials,2018-09-24,2018-09-28,4,91.8,0.03033172373039779,0.06693814351041358,0.8189,22672.17551359841,-0.032,-725.5096164351492,pct_trail,0.0
1,FDX,Industrials,2018-09-24,2018-10-05,9,94.4,0.03366101676429141,0.060092865966235795,0.8189,22672.17551359841,-0.032,-725.5096164351492,pct_trail,0.0
1,CTSH,Information Technology,2018-09-25,2018-10-08,9,91.3,0.029671072375279727,0.056248652118648004,0.8189,22588.815762814083,-0.026012855991363243,-587.5996114535188,pct_trail,0.005987144008636758
1,GS,Financials,2018-09-28,2018-10-10,8,93.1,0.031974239645204156,0.06061915988534218,0.8189,22514.936375881178,-0.016213225562738492,-365.03974199286745,pct_trail,0.015786774437261508
1,STLD,Unknown,2018-10-05,2018-10-10,3,95.2,0.04443735900347034,0.08465429078794456,0.8452,23827.970013919152,-0.032,-762.4950404454129,pct_trail,0.0
1,ADBE,Information Technology,2018-10-08,2018-10-10,2,95.1,0.04088366360350972,0.08084704408526917,0.8452,23774.337555359645,-0.032,-760.7788017715087,pct_trail,0.0
1,AES,Utilities,2018-10-10,2018-10-18,6,95.2,0.04621579630052035,0.0815994234901252,0.8452,23433.074921520725,0.007248737989832972,169.86022040222957,pct_trail,0.03924873798983297
1,A,Unknown,2018-10-10,2018-10-19,7,95.1,0.03726502500758024,0.06546843600938893,0.8452,23433.074921520725,-0.02015088287074171,-472.1971480448791,pct_trail,0.01184911712925829
1,ACN,Information Technology,2018-10-10,2018-10-24,10,95.0,0.03572726375273135,0.07082887243833372,0.8452,23433.074921520725,-0.032,-749.8583974886632,pct_trail,0.0
1,A,Unknown,2018-10-19,2018-10-24,3,95.2,0.04595596478560053,0.08567537900449254,0.8452,23376.019245247055,-0.032,-748.0326158479057,pct_trail,0.0
1,AES,Utilities,2018-10-18,2018-10-26,6,95.1,0.04126016034413353,0.07933090372457045,0.8452,23295.454379440467,-0.01781554000177185,-415.02109935637293,pct_trail,0.01418445999822815
1,ADBE,Information Technology,2018-10-24,2018-10-29,3,95.2,0.044582235341501575,0.1053372102943807,0.8452,23064.868889803223,0.02872806576077827,662.609070229996,pct_trail,0.06072806576077827
1,AES,Utilities,2018-10-26,2018-11-05,6,95.3,0.04873220788006589,0.07239286253830564,0.8452,23166.38074831717,0.04290686084550699,993.9966750620769,hold_expiry,0.04490686084550699
1,ADBE,Information Technology,2018-11-05,2018-11-09,4,95.0,0.03512262629366781,0.09064419157372566,0.8452,23725.122330065537,0.024442536162407907,579.9021605101782,pct_trail,0.05644253616240791
1,MMM,Industrials,2018-10-24,2018-11-12,13,95.1,0.03818052101530856,0.09110873262728138,0.8452,23064.868889803223,0.07383047318729255,1702.890184137035,pct_trail,0.10583047318729255
1,ABT,Health Care,2018-10-29,2018-11-12,10,95.0,0.03563651731795539,0.06580708313192059,0.8452,23167.857960748617,0.05193978262337143,1203.3335063304285,pct_trail,0.08393978262337143
1,AMD,Information Technology,2018-11-09,2018-11-13,2,95.1,0.03727250677308767,0.12486562960743983,0.8452,24163.553114112863,-0.032,-773.2336996516117,pct_trail,0.0
1,AMD,Information Technology,2018-11-13,2018-11-16,3,95.2,0.044689163231209424,0.1431204972682257,0.8452,23833.389206350264,0.06386945436002026,1522.2255641595875,pct_trail,0.09586945436002026
1,AES,Utilities,2018-11-12,2018-11-20,6,95.0,0.03593559648341896,0.08704262609529005,0.8452,23548.687810535303,-0.032,-753.5580099371297,pct_trail,0.0
1,ALGN,Health Care,2018-11-16,2018-11-20,2,95.0,0.03465310913484163,0.11435747308509966,0.8452,24169.448181389795,-0.032,-773.4223418044735,pct_trail,0.0
1,AMD,Information Technology,2018-11-20,2018-12-03,8,95.2,0.04544957376164658,0.11904462336782042,0.8452,23836.451617579783,0.23225299323269133,5536.087236229132,hold_expiry,0.23425299323269133
1,AES,Utilities,2018-11-20,2018-12-03,8,95.2,0.04345757469516058,0.07770475915896735,0.8452,23836.451617579783,0.044982675901533486,1072.227377756175,hold_expiry,0.04698267590153349
1,AOS,Industrials,2018-11-12,2018-12-04,15,95.1,0.040703345052968035,0.10640378241597828,0.8452,23548.687810535303,0.027551338714702195,648.7978741548369,pct_trail,0.059551338714702196
1,ALGN,Health Care,2018-12-03,2018-12-06,2,91.9,0.030423239972842898,0.08867215732004347,0.8189,23746.757932346358,-0.032,-759.8962538350835,pct_trail,0.0
1,CRH,Unknown,2018-12-03,2018-12-06,2,92.4,0.031083330359330322,0.07012590751749306,0.8189,23746.757932346358,-0.032,-759.8962538350835,pct_trail,0.0
1,AIG,Financials,2018-12-06,2018-12-10,2,95.1,0.038936898820749806,0.11420784356124751,0.8452,24881.61197544836,-0.032,-796.2115832143475,pct_trail,0.0
1,BLDR,Consumer Discretionary,2018-12-06,2018-12-10,2,95.1,0.03756906273877184,0.13082377237133266,0.8452,24881.61197544836,-0.032,-796.2115832143475,pct_trail,0.0
1,MO,Consumer Staples,2018-12-04,2018-12-14,7,95.2,0.04315363620460191,0.08641879047429608,0.8452,24648.15919996714,-0.032,-788.7410943989485,pct_trail,0.0
1,AOS,Industrials,2018-12-10,2018-12-14,4,95.0,0.03538279106491185,0.0935169008134848,0.8452,24502.595742380978,-0.032,-784.0830637561913,pct_trail,0.0
1,AEE,Utilities,2018-12-10,2018-12-17,5,95.0,0.03585540147111015,0.04537756477143913,0.8452,24502.595742380978,-0.029079682207906882,-712.5276974572511,pct_trail,0.002920317792093119
1,AMD,Information Technology,2018-12-14,2018-12-19,3,95.1,0.03936383533851504,0.1272610146159298,0.8452,24273.036358773115,-0.032,-776.7371634807397,pct_trail,0.0
1,A,Unknown,2018-12-17,2018-12-20,3,95.0,0.03499253381712832,0.08166818815345427,0.8452,24034.12137274683,-0.029935926688095166,-719.4836954273303,pct_trail,0.002064073311904835
1,AMD,Information Technology,2018-12-19,2018-12-21,2,95.0,0.03465406487221875,0.15114594021784078,0.8452,24100.33001098963,-0.032,-771.2105603516682,pct_trail,0.0
1,ALB,Materials,2018-12-20,2018-12-24,2,95.1,0.03915918049066683,0.1300737968954066,0.8452,23998.15494757796,-0.032,-767.9409583224948,pct_trail,0.0
1,AMAT,Information Technology,2018-12-21,2019-01-03,7,95.1,0.03901559676684395,0.15445388093834006,0.8452,23738.998324011533,0.07258749563892433,1723.1544373166191,pct_trail,0.10458749563892433
1,AOS,Industrials,2018-12-14,2019-01-08,15,95.0,0.03474098460569269,0.10760680011343311,0.8452,24273.036358773115,0.10908522810783228,2647.829708066472,hold_expiry,0.11108522810783228
1,BBY,Consumer Discretionary,2018-12-26,2019-01-18,16,95.1,0.03741897724131936,0.13329565453158618,0.8452,23848.86390820388,0.13645198098256728,3254.224724458071,hold_expiry,0.13845198098256728
1,CAH,Health Care,2019-01-03,2019-02-01,20,91.7,0.030236888164063575,0.10130820379770748,0.8189,21573.649959329206,0.11530207711195173,2487.4866511968303,hold_expiry,0.1315670139580154
1,NFLX,Communication Services,2019-01-22,2019-02-05,10,91.5,0.02994560475232699,0.10370534379087129,0.8189,22735.84240631672,0.0922612867511381,2097.6380757778725,hold_expiry,0.0942612867511381
1,PCG,Utilities,2019-03-07,2019-03-19,8,91.7,0.0302664931828143,0.17197742620381087,0.8189,23128.78617864254,-0.0015831609323446443,-36.61659069057964,pct_trail,0.030416839067655355
1,PCG,Utilities,2019-03-19,2019-03-25,4,91.6,0.030125546941857952,0.17799789429699703,0.8189,23122.769979271405,-0.013645925501554383,-315.53159652671576,pct_trail,0.018354074498445616
1,PCG,Utilities,2019-03-25,2019-03-28,3,91.1,0.029439028724925452,0.17614816441618816,0.8189,23070.927332078016,-0.032,-738.2696746264966,pct_trail,0.0
1,PCG,Utilities,2019-03-28,2019-04-09,8,91.1,0.029504310776493372,0.16172189640454346,0.8189,22949.62773895786,0.10886662796221039,2498.448584928349,pct_trail,0.1408666279622104
1,NVDA,Information Technology,2019-08-05,2019-08-12,5,90.8,0.029087077072905778,0.12044912974615242,0.8189,23360.129222628788,0.017542214985452304,409.788408911301,pct_trail,0.049542214985452304
1,NVDA,Information Technology,2019-08-12,2019-08-14,2,90.2,0.028364628682404126,0.1219465216278366,0.8189,23427.458504833754,-0.0016228771892525511,-38.019888009655375,pct_trail,0.030377122810747448
1,PCG,Utilities,2019-09-30,2019-10-02,2,91.1,0.029449014399143915,0.2211412833383311,0.8189,23421.211740129005,-0.032,-749.4787756841282,pct_trail,0.0
1,GOOGL,Communication Services,2020-01-02,2020-01-27,16,95.0,0.035601978663002215,0.0636858920068983,0.8452,25068.871566052254,0.052761245266895546,1322.6648812607868,pct_trail,0.08476124526689555
1,APO,Unknown,2020-01-02,2020-01-27,16,95.0,0.03600041355165089,0.07942530245501928,0.8452,25068.871566052254,0.06199931488827207,1554.2528621173237,pct_trail,0.09399931488827207
1,CMG,Consumer Discretionary,2020-01-02,2020-01-31,20,95.0,0.034837545121078256,0.08119890549515488,0.8452,25068.871566052254,0.007986133606777248,200.20335769763247,hold_expiry,0.02535569046481556
1,ADI,Information Technology,2020-01-27,2020-01-31,4,95.0,0.036890506122469385,0.06018143361614846,0.8452,25612.807283732258,-0.013284935119780543,-340.26448299982553,pct_trail,0.018715064880219456
1,AMAT,Information Technology,2020-01-31,2020-02-07,5,95.1,0.041537263505758225,0.06474417833500536,0.8452,25526.031614405754,0.06818930534440429,1740.6023639856312,pct_trail,0.10018930534440429
1,APTV,Consumer Discretionary,2020-01-31,2020-02-07,5,95.2,0.04551468729192396,0.0786318796738572,0.8452,25526.031614405754,0.038293905165716985,977.4914338991475,pct_trail,0.07029390516571699
1,APTV,Consumer Discretionary,2020-02-07,2020-02-14,5,95.1,0.03794296409616152,0.055404686107818006,0.8452,26074.155085810078,0.018269711924710413,476.36730209797304,pct_trail,0.050269711924710414
1,AXP,Financials,2020-01-27,2020-02-24,19,95.0,0.03509461646594007,0.06104622316507399,0.8452,25612.807283732258,0.016147663761820336,413.5870000140113,pct_trail,0.048147663761820336
1,AOS,Industrials,2020-02-07,2020-02-24,10,95.0,0.03629072602746188,0.0663123783326885,0.8452,26074.155085810078,0.028252288433397804,736.6545501414525,pct_trail,0.060252288433397805
1,MO,Consumer Staples,2020-02-14,2020-02-24,5,91.1,0.029513963559902337,0.05231995399809406,0.8189,24646.49802890678,-0.016059731351814904,-395.81613710727845,pct_trail,0.015940268648185096
1,JCI,Industrials,2020-02-24,2020-02-26,2,95.3,0.050325139201897955,0.08904692849892415,0.8452,26250.84803949817,-0.032,-840.0271372639414,pct_trail,0.0
1,NVR,Consumer Discretionary,2020-02-24,2020-02-26,2,95.0,0.03482320587811479,0.07356913576968904,0.8452,26250.84803949817,-0.032,-840.0271372639414,pct_trail,0.0
1,ESS,Real Estate,2020-02-24,2020-02-27,3,95.0,0.03467276926281699,0.07309916366032407,0.8452,26250.84803949817,-0.032,-840.0271372639414,pct_trail,0.0
1,JCI,Industrials,2020-02-26,2020-02-28,2,95.2,0.04287945100490947,0.08406625357807888,0.8452,25827.482896387763,-0.032,-826.4794526844084,pct_trail,0.0
1,MKC,Consumer Staples,2020-02-26,2020-02-28,2,95.1,0.038223927538277684,0.07536702105541597,0.8452,25827.482896387763,-0.032,-826.4794526844084,pct_trail,0.0
1,AES,Utilities,2020-03-02,2020-03-05,3,95.0,0.035934515543599194,0.07347068471407248,0.8452,25513.093779290954,-0.032,-816.4190009373106,pct_trail,0.0
1,ALL,Financials,2020-03-02,2020-03-05,3,95.0,0.03672223090095351,0.07151112350834236,0.8452,25513.093779290954,-0.015669693342646313,-399.7823557436665,pct_trail,0.016330306657353688
1,AKAM,Information Technology,2020-03-02,2020-03-06,4,95.1,0.0373929752615425,0.08637304666626418,0.8452,25513.093779290954,0.01188956110438902,303.3394874508872,pct_trail,0.04388956110438902
1,AXP,Financials,2020-04-27,2020-04-30,3,95.0,0.035161499627283634,0.09601834093105423,0.8452,25351.708390744447,0.09802630970095952,2485.134418159529,pct_trail,0.13002630970095952
1,APO,Unknown,2020-04-27,2020-04-30,3,95.0,0.03511048553406397,0.07702307762340856,0.8452,25351.708390744447,0.006665245322187182,168.97535576086295,pct_trail,0.03866524532218718
1,AMAT,Information Technology,2020-04-27,2020-04-30,3,95.0,0.03547614150206355,0.07928895369932663,0.8452,25351.708390744447,0.03286248160314956,833.1200505992516,pct_trail,0.06486248160314956
1,AIG,Financials,2020-04-30,2020-05-04,2,95.2,0.04483943389284157,0.13541345986818845,0.8452,25968.217809256726,-0.032,-830.9829698962153,pct_trail,0.0
1,BG,Consumer Staples,2020-04-30,2020-05-04,2,95.0,0.03649473468065807,0.09004474873583972,0.8452,25968.217809256726,-0.032,-830.9829698962153,pct_trail,0.0
1,AXP,Financials,2020-05-05,2020-05-11,4,95.1,0.039699588396424054,0.09442267927149511,0.8452,25656.87186677784,-0.00018194216115838095,-4.6680667160052245,pct_trail,0.03181805783884162
1,APA,Energy,2020-05-05,2020-05-11,4,95.7,0.07245985639996164,0.1555894699988929,0.8452,25656.87186677784,0.024874692874692822,638.2068078114455,pct_trail,0.05687469287469282
1,AMD,Information Technology,2020-04-30,2020-05-12,8,95.1,0.039994083605299796,0.10408871204937489,0.8452,25968.217809256726,0.03194350066806642,829.5157829384866,pct_trail,0.06394350066806642
1,AFL,Financials,2020-05-11,2020-05-13,2,95.0,0.03443558285954275,0.09362883788025506,0.8452,26079.96211230199,-0.032,-834.5587875936637,pct_trail,0.0
1,ALB,Materials,2020-05-11,2020-05-13,2,95.1,0.037475923175944954,0.10907339282459719,0.8452,26079.96211230199,-0.032,-834.5587875936637,pct_trail,0.0
1,AMD,Information Technology,2020-05-12,2020-05-21,7,95.1,0.0417532834442926,0.09895746232420931,0.8452,25335.238775388483,0.01692113095238093,428.7008930281876,pct_trail,0.04892113095238093
1,AES,Utilities,2020-05-14,2020-05-21,5,95.4,0.0537728351996265,0.11854999767640374,0.8452,25700.454354547157,0.07122310590205119,1830.466182224745,pct_trail,0.1032231059020512
1,AES,Utilities,2020-05-21,2020-05-29,5,95.2,0.04526180620224944,0.10811435932483811,0.8452,26366.505698690944,0.01511521070718039,398.5352892477861,pct_trail,0.04711521070718039
1,AFL,Financials,2020-05-14,2020-06-04,14,95.4,0.0541944000471598,0.10188386816812779,0.8452,25700.454354547157,0.2083033635005216,5353.491085543799,hold_expiry,0.2103033635005216
1,AES,Utilities,2020-05-29,2020-06-09,7,95.0,0.036707167775399355,0.08770955620140426,0.8452,26655.151384957022,0.1665600681343278,4439.683830809264,pct_trail,0.1985600681343278
1,APA,Energy,2020-06-04,2020-06-09,3,95.5,0.0631322261184449,0.19318041489210594,0.8452,27590.00950131516,0.3318411940723853,9155.501697384878,pct_trail,0.36384119407238535
1,AMZN,Consumer Discretionary,2020-05-21,2020-06-11,14,95.0,0.03566309235149266,0.06602507615268938,0.8452,26366.505698690944,0.05003160123266051,1319.1584990155761,pct_trail,0.08203160123266051
1,CVNA,Unknown,2020-06-09,2020-06-11,2,95.1,0.03916245788662137,0.14171833767935169,0.8452,29751.390503401723,0.014235138705416069,423.5151704949219,pct_trail,0.04623513870541607
1,DXCM,Health Care,2020-06-09,2020-06-11,2,95.1,0.04087739769479254,0.10914570426796809,0.8452,29751.390503401723,-0.019726675427069712,-586.89602396461,pct_trail,0.012273324572930289
1,ABT,Health Care,2020-06-15,2020-06-24,7,95.0,0.03502228169316876,0.05989210423362671,0.8452,29662.10296321764,-0.012458150150402829,-369.534932492474,pct_trail,0.01954184984959717
1,AFL,Financials,2020-06-15,2020-06-24,7,95.1,0.03812693831320638,0.08590708359644852,0.8452,29662.10296321764,-0.025801831375259016,-765.3365788925123,pct_trail,0.006198168624740985
1,AES,Utilities,2020-06-15,2020-06-26,9,95.1,0.04106211879985883,0.08732395328166932,0.8452,29662.10296321764,0.06555017766253712,1944.3561190833852,hold_expiry,0.08540286180735612
1,AFL,Financials,2020-06-26,2020-07-07,6,95.2,0.04422153994861198,0.08511158608138772,0.8452,30093.568084518884,0.006927158528772711,208.46291681787721,pct_trail,0.03892715852877271
1,MMM,Industrials,2020-06-24,2020-07-09,10,95.0,0.03613353786850595,0.05936671404399275,0.8452,29852.311863386432,0.0066292582150917784,197.89868365983625,pct_trail,0.03862925821509178
1,AES,Utilities,2020-07-07,2020-07-09,2,95.3,0.05290188983189403,0.10631411431017669,0.8452,30311.09446154298,-0.010787057043134289,-326.9675049964959,pct_trail,0.02121294295686571
1,ACN,Information Technology,2020-06-24,2020-07-22,19,95.0,0.03455778433688939,0.06466545164545681,0.8452,29852.311863386432,0.11299988326263022,3373.307755682298,hold_expiry,0.11499988326263022
1,AFL,Financials,2020-07-09,2020-07-24,11,95.1,0.0416784836937563,0.0803253612749495,0.8452,30276.046277083722,0.08042449169484489,2434.9356323640595,hold_expiry,0.0889007258371739
1,AES,Utilities,2020-07-09,2020-07-27,12,95.1,0.03804834151216735,0.09382779589270887,0.8452,30276.046277083722,0.09443729229238132,2859.1878317266187,pct_trail,0.12643729229238132
1,APA,Energy,2020-07-22,2020-07-27,3,95.8,0.07921673540614686,0.1588874828461736,0.8452,31485.458708999326,-0.032,-1007.5346786879784,pct_trail,0.0
1,CCL,Consumer Discretionary,2020-07-27,2020-07-31,4,95.7,0.07274347129803595,0.15590816951068878,0.8452,31092.14959588742,0.03345770711712828,1040.2720348211396,pct_trail,0.06545770711712828
1,AIG,Financials,2020-07-24,2020-08-04,7,95.5,0.06043985523227431,0.14970651993349451,0.8452,31296.271530792495,0.011437565382088207,357.95315184902495,pct_trail,0.043437565382088206
1,CVNA,Unknown,2020-07-27,2020-08-07,9,95.1,0.04217938699235691,0.1086080552096575,0.8452,31092.14959588742,0.4464194125837033,13880.13915856069,pct_trail,0.47841941258370335
1,APA,Energy,2020-08-07,2020-08-11,2,95.4,0.05591136448208139,0.17671562008371622,0.8452,34246.775053782876,0.015622588753216234,535.0232827891547,pct_trail,0.04762258875321623
1,CCL,Consumer Discretionary,2020-07-31,2020-08-12,8,95.8,0.07597355271580042,0.2012351624679754,0.8452,31654.174855113506,0.10777171560715385,3411.424730264413,pct_trail,0.13977171560715385
1,APA,Energy,2020-08-12,2020-08-18,4,95.4,0.056790162036793206,0.16584228868408488,0.8452,35129.499071619335,-0.032,-1124.1439702918187,pct_trail,0.0
1,AFL,Financials,2020-08-04,2020-08-20,12,95.2,0.044533497363183114,0.09514405048070969,0.8452,31942.21277174288,0.05385259733260164,1720.1711223089549,pct_trail,0.08585259733260164
