strategy_id,category,ranking,threshold,exit,sizing,max_positions,strike,expiry,iv_filter,total_return,annualized_return,max_drawdown,sharpe_ratio,win_rate,avg_win,avg_loss,profit_factor,total_trades,trades_per_year,worst_single_trade,longest_losing_streak,years_profitable,pct_total_loss,avg_theta_cost,options_vs_stock_mult,avg_premium_per_trade,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,consistency_score,sharpe_norm,dd_norm,return_norm,weighted_score
1,Cash Machine,WP,90,EC,SK,3,D50,XN,IL,19.354679407333112,0.457414322983851,0.6395978760456931,0.8632189181455016,0.6225165562913907,0.33568678291178505,-0.30705158348398104,1.4414197939712348,453,56.625,-0.5,9,5,0.0,0.09043223129730923,2.9045292978276565,7941.304346645469,0.6463206149485405,-0.19550851548226755,0.4778425827572623,1.7232873731425231,-0.019000444184026466,2.4938294727921018,-0.20743850783465856,0.4449022167710668,0.625,0.7635052612591468,0.6232539734232676,0.01920512780077932,0.5684078791695572
86,IV Filter,WP,90,EC,SH,3,D50,XN,IL,19.354679407333112,0.457414322983851,0.6395978760456931,0.8632189181455016,0.6225165562913907,0.33568678291178505,-0.30705158348398104,1.4414197939712348,453,56.625,-0.5,9,5,0.0,0.09043223129730923,2.9045292978276565,7941.304346645469,0.6463206149485405,-0.19550851548226755,0.4778425827572623,1.7232873731425231,-0.019000444184026466,2.4938294727921018,-0.20743850783465856,0.4449022167710668,0.625,0.7635052612591468,0.6232539734232676,0.01920512780077932,0.5684078791695572
3,Cash Machine,WP,90,EC,SA,3,D50,XN,IL,19.354679407333112,0.457414322983851,0.6395978760456931,0.8632189181455016,0.6225165562913907,0.33568678291178505,-0.30705158348398104,1.4414197939712348,453,56.625,-0.5,9,5,0.0,0.09043223129730923,2.9045292978276565,7941.304346645469,0.6463206149485405,-0.19550851548226755,0.4778425827572623,1.7232873731425231,-0.019000444184026466,2.4938294727921018,-0.20743850783465856,0.4449022167710668,0.625,0.7635052612591468,0.6232539734232676,0.01920512780077932,0.5684078791695572
74,Strike Study,WP,90,EC,SH,3,D50,XN,IL,19.354679407333112,0.457414322983851,0.6395978760456931,0.8632189181455016,0.6225165562913907,0.33568678291178505,-0.30705158348398104,1.4414197939712348,453,56.625,-0.5,9,5,0.0,0.09043223129730923,2.9045292978276565,7941.304346645469,0.6463206149485405,-0.19550851548226755,0.4778425827572623,1.7232873731425231,-0.019000444184026466,2.4938294727921018,-0.20743850783465856,0.4449022167710668,0.625,0.7635052612591468,0.6232539734232676,0.01920512780077932,0.5684078791695572
46,OTM Preferred,CW,85,EM,SA,3,D40,XS,IL,11.93753245838455,0.3771505869548184,0.7936120516346437,0.7694009269766993,0.6164705882352941,0.3227395490605128,-0.29073814858933245,1.7197169249253859,425,53.125,-1.0,8,6,0.018823529411764704,0.16476589864472496,1.5201937599639614,3351.1858451104595,0.4881671992287886,-0.25968654047875916,-0.4267198892628222,0.3240993404845771,0.08693395597874409,1.8299039649421767,2.912095975107073,0.29349293086746964,0.75,0.7290348324697845,0.35192734604054365,0.012199509722665515,0.5544741037839548
68,Strike Study,WP,85,EC,SH,3,D30,X2,IL,2.9594367089958897,0.18769294204855536,0.4731475202372882,0.612989136463388,0.6170212765957447,0.20117742654900192,-0.2194585791060283,1.3544385197088011,470,58.75,-0.5,7,4,0.0,0.10766605451621576,0.9382077907113215,2027.474759965726,-0.1664752555779334,-0.10737059854209008,0.3146129898943819,0.6288372068449777,-0.1492855899309411,1.7735888129801012,0.07269003948639052,-0.011288288727967832,0.5,0.6715663083675693,0.9164894077295432,0.0037195496622988997,0.5517473910871459
29,Cash Machine,WP,85,EC,SK,4,D50,XN,IL,15.728051092681543,0.42210174158837277,0.6857562371837663,0.7833436258861334,0.630048465266559,0.2847177365110352,-0.3054021628403281,1.362056469641279,619,77.375,-0.5,14,5,0.0,0.085576485876885,2.564143480147005,5626.934771409754,-0.14297059385736155,-0.2817465044113231,0.5813503385387062,3.3365651579494235,0.1668544354562842,1.1154726810189253,-0.06956128752795654,0.7391555844278801,0.625,0.7341576325201974,0.5419368322885934,0.015779717321710407,0.5442937321860246
30,Cash Machine,WP,85,EC,SH,4,D50,XN,IL,15.728051092681543,0.42210174158837277,0.6857562371837663,0.7833436258861334,0.630048465266559,0.2847177365110352,-0.3054021628403281,1.362056469641279,619,77.375,-0.5,14,5,0.0,0.085576485876885,2.564143480147005,5626.934771409754,-0.14297059385736155,-0.2817465044113231,0.5813503385387062,3.3365651579494235,0.1668544354562842,1.1154726810189253,-0.06956128752795654,0.7391555844278801,0.625,0.7341576325201974,0.5419368322885934,0.015779717321710407,0.5442937321860246
90,IV Filter,CW,85,EC,SA,3,D40,XS,IH,0.24995107280575146,0.028280563098830536,0.5979340595783198,0.3017207239683544,0.5485232067510548,0.2617660081616502,-0.27829891967465437,1.0443935055479148,474,59.25,-0.5,11,5,0.0,0.14267649550082132,0.5209386410498916,905.615788649687,-0.17708459897765716,-0.19834985631295254,0.2340696007797709,0.08537710111315566,-0.34339989085578004,0.3593363805091312,0.23697938531127538,0.2323193932076908,0.625,0.5572006572422676,0.6966530794650119,0.0011603956255875052,0.5288048395474073
61,Strike Study,WP,85,EC,SH,3,D40,XN,IL,1.8035756833121632,0.1375330814668725,0.5173019185947031,0.4535990962425668,0.5987903225806451,0.2236235936739077,-0.2504120471544814,1.1953482415695447,496,62.0,-0.5,9,4,0.0,0.1161271912875886,1.0016378361709868,1791.7706722618552,-0.039807195674141815,-0.1036044957487009,0.10720981586054523,0.47967103860985816,-0.00862704024078087,1.265703550286113,-0.12883983417237088,0.02531009830755293,0.5,0.6130035213933752,0.8387026459290913,0.0026278197892019447,0.5213855825025424
