strategy_id,type,category,config,total_return,annualized_return,max_drawdown,sharpe_ratio,win_rate,avg_win,avg_loss,profit_factor,total_trades,trades_per_year,worst_trade,years_profitable,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,consistency,weighted_score
29,DEBIT,DS EarlyExit,CW/T85/SK/P3/W3%/XN/EP,2.4781358536248125e+31,8398.736044404292,0.43656740620858425,2.624786575558544,0.8662337662337662,1.4594606861723396,-0.884961967957795,2.6716420616845866,770,96.25,-1.0,8,5353.815351333632,35.13174787184649,7141.988852550012,8186.330235924608,12934.751489327286,52415.49587352606,437714.5217808069,3945.7948847972166,1.0,0.7115776416169485
37,DEBIT,DS StrictIV,WP/T85/SK/P3/W3%/XN/EH,2.5066850093580077e+22,629.7938790609385,0.6263142682180035,3.2382183380326426,0.8072669826224329,1.4468375676830563,-0.8998738940817087,2.0799632701983413,633,79.125,-1.0,8,365.8256716916161,5.948526563853666,103.29142838586539,5674.262568471246,249.43418901330946,419.457551617124,6493.436080079302,15543.125618895925,1.0,0.7107160365468699
23,DEBIT,DS Wide,CR/T85/SH/P3/W5%/XN/EH,7.357350492232695e+21,540.1780590442336,0.4216022226768086,2.535937893211763,0.7884615384615384,1.6133438511079519,-0.7874685159813352,2.6212932940647287,572,71.5,-1.0,8,46.21782215210477,15.344814381749021,2001.8858122752574,107.32909578269481,336.44904261528205,6557.021122215727,9536.683130919082,1777.7877042900652,1.0,0.7076901121037364
26,DEBIT,DS EarlyExit,WP/T85/SK/P3/W3%/XB/EP,1.9878877839296546e+24,1088.6800079914608,0.4495357394140942,2.6261479617650116,0.8241279069767442,1.3858948622872325,-0.8613916820983156,2.3836222782582537,688,86.0,-1.0,8,3441.3274129192105,23.364252030551775,872.617227696196,45242.018600792595,346.9205630253373,372.19046498185133,766.4254174234002,4829.3044971539575,1.0,0.7075540117804003
24,DEBIT,DS Wide,CR/T85/SH/P3/W5%/XB/EH,7.597486445510628e+20,406.4588374564354,0.4310260281188253,2.551197538365762,0.7853403141361257,1.548012948297119,-0.7835150018165981,2.6019211613754143,573,71.625,-1.0,8,37.58592357444655,13.570918202698925,1438.5020530921902,84.17659271620225,242.52802753333793,4562.051271419388,6582.097601855013,1294.234177188978,1.0,0.7061613712488256
25,DEBIT,DS EarlyExit,WP/T85/SK/P3/W3%/XN/EP,1.952987297693398e+26,1932.469953001193,0.44911659487225725,2.605289661316931,0.835243553008596,1.4444964132649951,-0.8802911827240948,2.3971657758280114,698,87.25,-1.0,8,5989.363703976788,20.182030996831838,1189.7600104644555,69006.37269501707,467.7670614252168,5386.39129095984,1047.4873427708678,7072.919189304753,1.0,0.7056500425089018
8,DEBIT,DS Tight,WP/T90/SK/P3/W3%/XB/EH,2.1297555142675234e+21,462.49090760545516,0.506588946695038,2.7358473827778966,0.8099838969404187,1.3998116396277054,-0.862457276948791,2.1149532654386567,621,77.625,-1.0,8,381.18329510305296,2.975242648421098,530.7206510980042,12615.378239978885,245.39098577656065,1019.1073376731451,3478.284535065024,204.98587219125315,1.0,0.6999908179589349
7,DEBIT,DS Tight,WP/T90/SK/P3/W3%/XN/EH,1.9422567173749087e+22,609.9959464784348,0.505638252404065,2.7246208603022595,0.8099838969404187,1.4598069306183978,-0.8602898953131888,2.145600954266716,621,77.625,-1.0,8,489.05199081547505,3.1905974593023254,701.3664369427174,18661.579858402463,324.0399684019637,1386.8690365087753,5010.1786263973745,271.83078170263326,1.0,0.6991984112430197
4,DEBIT,DS Tight,WP/T85/SH/P3/W3%/XB/EH,9.072939797758936e+21,554.5440539442127,0.506588946695038,2.655999997289722,0.8040435458786936,1.4094887920098478,-0.8717976270654173,2.114819829904965,643,80.375,-1.0,8,1373.768021192897,16.062539887957325,363.7581335173427,11029.535671560929,218.0012159531939,2962.6452279456375,696.8243161588551,204.98588887956416,1.0,0.6921880781508644
3,DEBIT,DS Tight,WP/T85/SK/P3/W3%/XB/EH,9.072939797758936e+21,554.5440539442127,0.506588946695038,2.655999997289722,0.8040435458786936,1.4094887920098478,-0.8717976270654173,2.114819829904965,643,80.375,-1.0,8,1373.768021192897,16.062539887957325,363.7581335173427,11029.535671560929,218.0012159531939,2962.6452279456375,696.8243161588551,204.98588887956416,1.0,0.6921880781508644
1,DEBIT,DS Tight,WP/T85/SK/P3/W3%/XN/EH,8.892879818842873e+22,737.9759472789993,0.5056382524040651,2.639761515118739,0.8055987558320373,1.4669212387909492,-0.8767761369871344,2.1455094967154946,643,80.375,-1.0,8,1865.3473692172993,18.01780500448408,476.40903535240733,16176.515803445818,289.7457945213555,4194.163267107736,940.9813251582412,271.8308038827474,1.0,0.6909058993880367
2,DEBIT,DS Tight,WP/T85/SH/P3/W3%/XN/EH,8.892879818842873e+22,737.9759472789993,0.5056382524040651,2.639761515118739,0.8055987558320373,1.4669212387909492,-0.8767761369871344,2.1455094967154946,643,80.375,-1.0,8,1865.3473692172993,18.01780500448408,476.40903535240733,16176.515803445818,289.7457945213555,4194.163267107736,940.9813251582412,271.8308038827474,1.0,0.6909058993880367
6,DEBIT,DS Tight,WP/T85/SH/P3/W3%/X2/EH,9.50650078404452e+23,992.6938135668274,0.5046574203836418,2.620038351855778,0.8055987558320373,1.5301756295291784,-0.8747447558842405,2.1765387341807876,643,80.375,-1.0,8,2561.4231341404857,20.285856186717734,630.3954507563311,24075.590808195382,389.2091647406529,6016.615028956753,1285.0373783548355,364.25705397169867,1.0,0.6892928531065335
5,DEBIT,DS Tight,WP/T85/SK/P3/W3%/X2/EH,9.50650078404452e+23,992.6938135668274,0.5046574203836418,2.620038351855778,0.8055987558320373,1.5301756295291784,-0.8747447558842405,2.1765387341807876,643,80.375,-1.0,8,2561.4231341404857,20.285856186717734,630.3954507563311,24075.590808195382,389.2091647406529,6016.615028956753,1285.0373783548355,364.25705397169867,1.0,0.6892928531065335
