strategy_id,category,ranking,threshold,exit,sizing,max_positions,concentration,total_return,annualized_return,max_drawdown,sharpe_ratio,win_rate,avg_win,avg_loss,profit_factor,total_trades,trades_per_year,worst_single_trade,longest_losing_streak,years_profitable,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,consistency_score,sharpe_norm,dd_norm,return_norm,weighted_score
118,ATR Stop,WP,85,EA20,SH,3,C2,194.84564086395383,0.9341459321130698,0.18063392960180222,2.8321558614257363,0.6584362139917695,0.0822629258534082,-0.04514191680301653,3.1039558706253256,486,60.75,-0.1530902527075812,9,8,0.7981200316064181,1.0652900584306808,0.14065037124803337,1.900046901416324,1.1396271250096932,1.623681694376598,0.5087798993620145,0.8958389038773782,1.0,0.5975558449383699,0.7563843244835038,0.0005660130185453212,0.700750728084075
28,Growth,PR,80,EM,SH,5,C2,2483.20415444073,1.6570419454710317,0.23542786018381992,3.022908631574452,0.8159203980099502,0.0889183794730041,-0.0783825098331081,9.4526490207804,804,100.5,-0.35093700658433524,7,8,0.9110754039624895,0.9232536388720827,1.5457095312062799,1.1979623497055685,0.9081774102510347,2.6529493379870117,3.2406134579908423,2.827188271274398,1.0,0.6855209446545485,0.6390850999378925,0.00747838805297284,0.7003190143591616
134,ATR Stop,WP,90,EA20,SA,3,C1,136.74900666329674,0.8509132290327406,0.1441284688103016,2.690632456471719,0.6441048034934498,0.08360589611426589,-0.04410168647220563,2.819810432832551,458,57.25,-0.1530902527075812,5,8,0.556666819930661,0.674782282071035,0.8415252482726754,1.4575740053443376,1.0755936843328842,1.0216468954388969,0.5732607532975091,0.6781727497500398,1.0,0.5322927275574396,0.834532801824688,0.00039052228077399224,0.7000383205964136
130,ATR Stop,WP,90,EA20,SH,3,C1,136.74900666329674,0.8509132290327406,0.1441284688103016,2.690632456471719,0.6441048034934498,0.08360589611426589,-0.04410168647220563,2.819810432832551,458,57.25,-0.1530902527075812,5,8,0.556666819930661,0.674782282071035,0.8415252482726754,1.4575740053443376,1.0755936843328842,1.0216468954388969,0.5732607532975091,0.6781727497500398,1.0,0.5322927275574396,0.834532801824688,0.00039052228077399224,0.7000383205964136
10,Cash Machine,WP,85,ET,SK,4,C2,77.69337491752815,0.7258071797017693,0.15911971339982156,2.7430978496890615,0.6910299003322259,0.06201766720974866,-0.04527455070832302,3.607920908610143,903,112.875,-0.2737208182912153,14,8,0.5174407932920015,0.4696329555229406,0.368394838630701,1.4368879263222096,0.4626532791372373,1.084827749119298,0.591935851411612,1.144551872360525,1.0,0.5564869950504567,0.8024405363740074,0.00021213472825550866,0.699641676246654
152,ATR Stop,CW,90,EA30,SK,3,C1,55.08173350725634,0.6542558482588607,0.1246363561215768,2.5985564462487107,0.7111716621253406,0.12006329184603778,-0.06828098610629725,4.883267583051988,367,45.875,-0.2215284894570697,5,8,0.4608476009706435,0.1587331031857111,0.810689850836041,0.6077569179472511,0.4048762199389868,1.379947550191822,0.9960106911141973,0.6639156020788171,1.0,0.4898321362149377,0.8762602281811656,0.0001438324300603328,0.6977316545544766
76,Position Count,CW,85,EM,SK,2,C1,36.389683455724025,0.5725120190957094,0.1048334040783021,2.5248757436316938,0.821875,0.10452668502285238,-0.10608229739131243,7.096791274655418,320,40.0,-0.6533746951843786,3,8,0.312450983335413,0.09614238890872207,0.6802912914188728,0.5529828138544572,0.30917596716611695,0.9169767660982029,1.107293470094513,0.7870869773487994,1.0,0.4558544888769149,0.918653078880443,8.736992239297965e-05,0.6977073434836764
2,Cash Machine,WP,85,EM,SK,3,C2,29.030827327583925,0.5300157874662195,0.10930580167935862,2.5382710015410757,0.8218623481781376,0.06692535190667831,-0.07961225813415683,3.7425796185325426,494,61.75,-0.6533746951843786,4,8,0.4217944721337594,0.2882511314846443,0.5033479001208396,1.0187571457996496,0.5955922690786895,0.7316315910664954,0.3217832444226274,0.45345018854043184,1.0,0.46203167412462615,0.9090788657350961,6.514124927191673e-05,0.6973334628655665
86,Kelly Dive,WP,85,EM,SK,3,C2,29.030827327583925,0.5300157874662195,0.10930580167935862,2.5382710015410757,0.8218623481781376,0.06692535190667831,-0.07961225813415683,3.7425796185325426,494,61.75,-0.6533746951843786,4,8,0.4217944721337594,0.2882511314846443,0.5033479001208396,1.0187571457996496,0.5955922690786895,0.7316315910664954,0.3217832444226274,0.45345018854043184,1.0,0.46203167412462615,0.9090788657350961,6.514124927191673e-05,0.6973334628655665
122,ATR Stop,WP,85,EA20,SA,3,C2,163.76395548031692,0.892813288182122,0.18079147611518884,2.7939697540519957,0.6584362139917695,0.0822629258534082,-0.04514191680301653,3.1411200636172936,486,60.75,-0.1530902527075812,9,8,0.7277517757215581,0.8652763595987281,0.1398962248994624,1.7878417178807777,1.1396271250096937,1.620628341453998,0.5273099042081568,0.8929945424274952,1.0,0.5799464296712417,0.7560470593219463,0.0004721255158663952,0.6962668381095797
27,Growth,PR,85,EM,SK,4,C2,585.3959125262951,1.2183183248792857,0.192892097463391,2.823660948365348,0.8060413354531002,0.09939553256377472,-0.093743642217918,14.150207182807483,629,78.625,-0.6533746951843786,5,8,0.4097614302280197,0.2254668696674138,1.4799279348702745,1.0498297214864705,0.5672712725900011,1.7280629034143398,2.734851028923886,2.9266975183003745,1.0,0.593638439839326,0.7301428490273484,0.001745736358009314,0.6947000402190026
98,Kelly Dive,PR,85,EM,SK,4,C2,585.3959125262951,1.2183183248792857,0.192892097463391,2.823660948365348,0.8060413354531002,0.09939553256377472,-0.093743642217918,14.150207182807483,629,78.625,-0.6533746951843786,5,8,0.4097614302280197,0.2254668696674138,1.4799279348702745,1.0498297214864705,0.5672712725900011,1.7280629034143398,2.734851028923886,2.9266975183003745,1.0,0.593638439839326,0.7301428490273484,0.001745736358009314,0.6947000402190026
128,ATR Stop,WP,90,EA30,SK,3,C1,15.67836499240677,0.4215730586645925,0.11742459740199622,2.540334603041801,0.7270408163265306,0.07965024034496901,-0.05801351477103205,3.595277752395935,392,49.0,-0.23856317689530682,6,8,0.45740191489678517,0.2023701095744832,0.25209004937901014,0.5846572940668968,0.6237406191711876,0.6692235645847111,0.2852358152933423,0.3682152337304432,1.0,0.46298329811228434,0.8916986845290019,2.4807871985877362e-05,0.6940892826146693
129,ATR Stop,WP,90,EA15,SH,3,C1,168.34234551917046,0.899309306871912,0.14498479739672426,2.6329190071327693,0.6309751434034416,0.07792241954189658,-0.036821605017309016,3.4435851610827224,523,65.375,-0.15185529674284692,10,8,0.5207811852586266,0.7213415200393107,1.0983188889484263,1.4095473241544276,1.2796327432348855,0.8114401636181241,0.5422168765361943,1.0243358029667462,1.0,0.505678333847155,0.8326996301927814,0.0004859553195508611,0.6930324027982776
133,ATR Stop,WP,90,EA15,SA,3,C1,168.34234551917046,0.899309306871912,0.14498479739672426,2.6329190071327693,0.6309751434034416,0.07792241954189658,-0.036821605017309016,3.4435851610827224,523,65.375,-0.15185529674284692,10,8,0.5207811852586266,0.7213415200393107,1.0983188889484263,1.4095473241544276,1.2796327432348855,0.8114401636181241,0.5422168765361943,1.0243358029667462,1.0,0.505678333847155,0.8326996301927814,0.0004859553195508611,0.6930324027982776
5,Cash Machine,WP,85,EM,SV,3,C2,18.103750388442197,0.4459052325006445,0.09778413156642465,2.452759256204669,0.8218623481781376,0.06692535190667831,-0.07961225813415683,3.7189772849424094,494,61.75,-0.6533746951843786,4,8,0.35099466444255545,0.27355141386823845,0.4438402893948803,0.8337577092938986,0.5012704054431665,0.5855366142223568,0.26487077039124096,0.3713646435143654,1.0,0.4225981749436858,0.9337436954956577,3.213415996083977e-05,0.6924031029590472
43,Growth,CR,90,EM,SH,3,C1,3129.579242402074,1.7349732794852049,0.21953159643657225,2.8831167477200044,0.830316742081448,0.09624779199260916,-0.08414656088963009,6.413689129874904,442,55.25,-0.29482561839269217,4,8,1.1276038285025867,0.4793521232060014,1.1426305444550025,1.9713762469255989,1.104761604177868,3.3802385768590817,3.520955115996933,2.3647807404278733,1.0,0.6210563133247805,0.6731147705769358,0.00943087364226815,0.6913016634929225
6,Cash Machine,WP,90,EM,SK,3,C1,21.425179275702583,0.47516972400818447,0.11786452429081894,2.5148590208010635,0.8144104803493449,0.0678841649214644,-0.08330564436135335,3.3886617823570053,458,57.25,-0.3768332135892436,5,8,0.4212364378097706,0.2620101549128626,0.5484318697102184,0.4687324421751322,0.4539945704237378,0.783108220101784,0.37855916612558804,0.49731344811869915,1.0,0.451235305512297,0.8907569181259067,4.216709928512401e-05,0.6909665350681483
96,Kelly Dive,CW,85,ET,SH,4,C2,4574.644611712091,1.867850683123431,0.23342304317917717,2.92537284869237,0.7403245942571786,0.08874752185011824,-0.05898769891911978,6.428317167069778,801,100.125,-0.34429185727355904,8,8,1.3091486590636823,0.5089695335686932,1.0675438625882876,1.4975264521010865,0.8021981654074533,3.788476639621215,4.5619272513497275,4.034832595002852,1.0,0.6405425946131368,0.6433768796569702,0.013795938697708912,0.6908804153893346
19,Cash Machine,CW,85,ET,SH,4,C2,4574.644611712091,1.867850683123431,0.23342304317917717,2.92537284869237,0.7403245942571786,0.08874752185011824,-0.05898769891911978,6.428317167069778,801,100.125,-0.34429185727355904,8,8,1.3091486590636823,0.5089695335686932,1.0675438625882876,1.4975264521010865,0.8021981654074533,3.788476639621215,4.5619272513497275,4.034832595002852,1.0,0.6405425946131368,0.6433768796569702,0.013795938697708912,0.6908804153893346
121,ATR Stop,WP,85,EA15,SA,3,C2,135.83588829204862,0.8493750829260769,0.17656680447294562,2.7155078515366315,0.5857142857142857,0.08077028511228024,-0.0364654618454699,3.1191665331442975,560,70.0,-0.1295926349496798,12,8,0.5534171613819228,0.6325048215764886,0.5019844007672865,1.2730888938550815,0.8647221088240895,1.5564468108011855,0.8696351599830143,0.8189757560693585,1.0,0.5437639455411072,0.7650909571101001,0.000387764051853373,0.6890173424150748
20,Cash Machine,CW,85,ET,SA,4,C1,938.0984967466626,1.35282102912916,0.20647150142083817,2.816438541738057,0.7277167277167277,0.07753237135779995,-0.059361552104486924,4.361946274580767,819,102.375,-0.4000074014654631,7,8,0.916872371364456,1.0150997940809048,0.6595528184242627,1.587270962103692,0.7476355121204421,2.064685130646947,2.7453881360048897,1.7453822926271303,1.0,0.5903078474779929,0.7010729586748775,0.0028111343379492,0.6882132237551661
13,Cash Machine,CW,85,EM,SK,3,C2,261.78496935522736,1.0065503650215675,0.15976026663029452,2.6419192224736645,0.8145833333333333,0.1059517395815997,-0.09010551004366077,10.516262278474594,480,60.0,-0.6533746951843786,6,8,0.5280922590509485,0.1673216976434524,1.0575193978088402,0.8716801814748418,0.42196005797356273,2.029871332099753,2.0486041978558216,1.7584427324826963,1.0,0.5098287576617696,0.8010692823607148,0.0007682146142914318,0.6877862780797291
66,Position Count,WP,85,EM,SK,2,C1,7.465658827034932,0.3060433591459599,0.09054959419419875,2.374871712751503,0.8238805970149253,0.06434218272876183,-0.08853212634027784,3.5097525945964834,335,41.875,-0.6533746951843786,3,8,0.24332207534327033,0.14428829602248872,0.3364973225664123,0.5179232574186738,0.31270683686193257,0.3685725398531927,0.17202464791945538,0.36196808138449876,1.0,0.3866805548684206,0.9492309148773393,0.0,0.686516321692573
81,Position Count,CW,85,EM,SH,6,C2,3086.8345091425062,1.7302772607759191,0.24547190848525086,2.933807566202849,0.8290598290598291,0.09238432827840948,-0.08722719607483512,9.41072647979011,936,117.0,-0.543278084920236,7,8,0.9234599539974273,0.3010652022900904,2.8341606786352163,1.709190886083361,0.9069996256044863,2.8763260694245285,3.076612619456,2.59749714324537,1.0,0.644432240704822,0.6175834652761303,0.0093017559252305,0.6860200166202162
91,Kelly Dive,WP,85,ET,SA,3,C2,297.9146404849021,1.0391228831624555,0.1901908012387611,2.735349514637104,0.7096296296296296,0.06176877075235157,-0.046530531776105624,3.4822029505943966,675,84.375,-0.2588734759218927,11,8,0.8095965723784804,0.8328262253366923,0.7312759452656579,2.123922114265699,0.6797336789225432,1.228452106456682,0.6019464549718514,1.6466186718747613,1.0,0.5529138722855897,0.7359256054211937,0.0008773504141397196,0.6855451917177572
90,Kelly Dive,WP,85,ET,SH,3,C2,310.53624114150466,1.0496918390306438,0.1901908111589641,2.723708513110254,0.7096296296296296,0.06176877075235157,-0.046530531776105624,3.496056491291203,675,84.375,-0.2588734759218927,11,8,0.8471867039965739,0.8593948032739018,0.7330385067632397,2.0885931818358636,0.6861210547614023,1.23593944113144,0.6037173428307576,1.6687339912484536,1.0,0.5475456574003895,0.7359255841846788,0.0009154760997591668,0.6842088526019972
11,Cash Machine,WP,85,ET,SH,4,C2,243.18219316828487,0.988219132938754,0.2044281073525321,2.7499632191986736,0.6896551724137931,0.06227241778951127,-0.045202600431683206,3.599327661826708,899,112.375,-0.2737208182912153,14,8,0.703679701944002,0.7414844028883139,0.49895307429396474,2.0607690037537436,0.589816416835576,1.4159702173912092,0.7856386542334453,1.5555947275054018,1.0,0.5596529407561501,0.7054473216217851,0.0007120217734744241,0.6811095027794158
99,Kelly Dive,PR,85,EM,SH,4,C2,3265.4934230070994,1.7495411483230616,0.2323664575366028,2.825070437395253,0.810207336523126,0.09549790307911585,-0.08652239154514896,11.346725836252844,627,78.375,-0.543278084920236,7,8,0.7473648001957693,0.32205663273999785,2.222490799119882,1.5520289013028425,0.9875416438066582,2.417476363491937,4.366231677782003,3.355387347029133,1.0,0.5942884217136013,0.64563874835709,0.009841425478121177,0.6791760689215365
26,Growth,PR,85,EM,SH,4,C2,3265.4934230070994,1.7495411483230616,0.2323664575366028,2.825070437395253,0.810207336523126,0.09549790307911585,-0.08652239154514896,11.346725836252844,627,78.375,-0.543278084920236,7,8,0.7473648001957693,0.32205663273999785,2.222490799119882,1.5520289013028425,0.9875416438066582,2.417476363491937,4.366231677782003,3.355387347029133,1.0,0.5942884217136013,0.64563874835709,0.009841425478121177,0.6791760689215365
36,Growth,CR,85,ET,SA,4,C1,1620.8244124442724,1.5191294157270314,0.2326658493582961,2.828640661359241,0.7287933094384708,0.07823493623890836,-0.056136006332636795,4.000455510109614,837,104.625,-0.2975235089971958,7,8,0.880160714464703,0.8840854662331776,1.8723543091063375,1.734168363541809,0.7481685175188337,2.391773212896846,2.4516471002725306,1.7652975025760558,1.0,0.5959348203832324,0.6449978301359129,0.004873423768134892,0.6787142846882109
78,Position Count,CW,85,EM,SK,4,C2,866.4887532053093,1.3296087112556396,0.21678223772489263,2.769926556470579,0.8226837060702875,0.09890337531119063,-0.09049141513689259,10.318569154743715,626,78.25,-0.6533746951843786,6,8,0.7320072586554021,0.14596811880495952,0.841253967549128,1.3526640642216448,0.9871430216565027,2.9161297136243833,3.2398022793271846,1.8102557598844813,1.0,0.5688589772001912,0.6790004159659815,0.002594824961363222,0.6784040512374485
92,Kelly Dive,CW,85,EM,SK,4,C2,866.4887532053093,1.3296087112556396,0.21678223772489263,2.769926556470579,0.8226837060702875,0.09890337531119063,-0.09049141513689259,10.318569154743715,626,78.25,-0.6533746951843786,6,8,0.7320072586554021,0.14596811880495952,0.841253967549128,1.3526640642216448,0.9871430216565027,2.9161297136243833,3.2398022793271846,1.8102557598844813,1.0,0.5688589772001912,0.6790004159659815,0.002594824961363222,0.6784040512374485
135,ATR Stop,WP,90,EA25,SA,3,C1,93.87795203307095,0.7666302505399483,0.19003670258807803,2.6429664228388807,0.6858513189448441,0.07892257795714988,-0.04901190190304591,3.3048993160894837,417,52.125,-0.17100769638573943,7,8,0.6213682034019941,0.6090735650250174,0.32786070986425897,1.266098660017604,1.1618271948100736,0.9022889913174117,0.379101918100744,1.0457511602386873,1.0,0.5103116711443746,0.7362554896261895,0.00026102298861003793,0.6748681691596231
131,ATR Stop,WP,90,EA25,SH,3,C1,93.87795203307095,0.7666302505399483,0.19003670258807803,2.6429664228388807,0.6858513189448441,0.07892257795714988,-0.04901190190304591,3.3048993160894837,417,52.125,-0.17100769638573943,7,8,0.6213682034019941,0.6090735650250174,0.32786070986425897,1.266098660017604,1.1618271948100736,0.9022889913174117,0.379101918100744,1.0457511602386873,1.0,0.5103116711443746,0.7362554896261895,0.00026102298861003793,0.6748681691596231
116,ATR Stop,WP,85,EA30,SK,3,C2,13.043052576434228,0.3913381395363913,0.1198424266260162,2.3801473653180127,0.684964200477327,0.08017369162719172,-0.054876364354008146,3.0475538745162285,419,52.375,-0.23856317689530682,9,8,0.35487500586550835,0.4104364848595914,0.1002507505525656,0.6807689766705214,0.3983849094382137,0.6129877354138151,0.2941662732050254,0.4041795609922165,1.0,0.38911340710809794,0.8865227555520371,1.684746384003448e-05,0.674585430007008
74,Position Count,WP,85,EM,SK,8,C2,265.33799116913593,1.009921704267012,0.18355625365990044,2.61486219323857,0.8167330677290837,0.06921975075314854,-0.08200119415106258,3.354394830904924,1255,156.875,-0.6533746951843786,11,8,0.631178157694108,0.7508794499357121,1.0129617799924406,1.494172351245083,1.1228534709568816,1.6091187662061017,0.7020171936108708,0.8847789389928709,1.0,0.4973514852592085,0.7501284063143772,0.0007789471193327202,0.6744803946455774
42,Growth,PR,90,ET,SA,3,C1,789.8822299266344,1.302841127957802,0.2013748320979195,2.6657074211779728,0.6934673366834171,0.08200121319585332,-0.0540565457817242,4.388589436103823,597,74.625,-0.3295818320223294,5,8,0.33329396570464764,0.21359174235368283,1.66302404569899,1.4943095016039782,0.7668616459913888,3.2637331885794563,1.9460748399918812,2.16935136333595,1.0,0.5207986181228332,0.7119835714561399,0.0023634219640426115,0.6729508821165427
12,Cash Machine,WP,85,ET,SA,4,C2,203.90382011431586,0.9451081650182351,0.20138703584329476,2.662414392171754,0.6835016835016835,0.06275737705083197,-0.04543361742563796,3.5369950460859574,891,111.375,-0.30994223826714795,14,8,0.6908131723004161,0.6945519306096521,0.5042495623226968,2.0726804956528593,0.3777204667144567,1.4080897473520677,0.7856386504895176,1.5555947275055724,1.0,0.5192800471229233,0.7119574464847449,0.0005933747853908951,0.6723005072954884
